@_uuid,today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s1_household_profile/head_of_household/female_hhd,s1_household_profile/head_of_household/child_hhd,s1_household_profile/head_of_household/elderly_hhd,s1_household_profile/head_of_household/chronically_ill,s1_household_profile/head_of_household/hh_disability,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
923c51f3-31fd-495c-a4bd-3c7df01dbc28,2017-09-07,ACTED,Kunduz,Emam_saheb,0,0,1,0,0,yes,18000,yes,yes,yes_improved_a_lot,more_than_half,,,less_than_half,,,,,,,,,,same,2,3,47.5,3,3
b73a6b0b-8e4c-4914-8993-93bcdbd7f8f1,2017-09-07,ACTED,Kunduz,Emam_saheb,0,0,0,1,0,yes,18000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,2,3,32.5,2,3
a3ba115c-fdec-4226-8a28-214132e5585b,2017-09-07,ACTED,Badakhshan,Fayzabad,0,0,0,1,0,yes,18000,no,yes,yes_improved_a_lot,less_than_half,,less_than_half,,,almost_nothing,,,,,,,,less,6,2,61,3,3
019720aa-e401-4543-af43-672472bceb6a,2017-09-07,ACTED,Badakhshan,Fayzabad,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,,,,,,,less,2,3,73,3,3
66761e52-af8a-44db-9ff3-be4e31190dde,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,,,less_than_half,,,,more_than_half,,,,less,7,2,53.5,3,3
d2e903e7-a3f4-49a5-8d3e-4c9a71901c8a,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,,less_than_half,,,less_than_half,,,,,,same,7,2,60.5,3,3
41444e34-3d44-4467-b0de-021861aee13d,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,same,7,2,44.5,3,3
ce512da3-da0e-412a-b6f2-7d3a9d477502,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,,,less_than_half,,,,same,7,2,49.5,3,3
a12e7d65-3bef-4ff6-8ead-33ee3990887d,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,same,7,2,43,3,3
07f8a273-f012-4e45-bb33-a670f14a16b7,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,yes,no,yes_improved_a_lot,,,,,,,,almost_all,,,less_than_half,,,same,7,2,39.5,2,2
1b34ea2d-a2ab-4f41-b8cc-7ffc575fc5a1,2017-09-07,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,,,,less_than_half,,,less,7,2,31.5,2,2
7b9d065c-5ecb-432f-96df-4431908cfb2a,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,more,6,2,43.5,3,3
80d0853b-962c-472e-890d-94ce4966cc50,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,,,,,,,same,7,2,35.5,2,2
2de9f6a6-9ad2-46c4-bc4d-a8910f1cb81c,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,more,13,1,38,2,1
53831615-ede2-41ac-8616-413ea9cd5920,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,7,2,22,1,1
4792bd4b-c180-4a5e-b2a5-770143f1f7fa,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,,,,,,,same,7,2,31,2,2
4db94006-dfcf-4969-b946-55eefbd71eec,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,more,7,2,38.5,2,2
eb7bdd43-aa5f-4c98-9ce4-34a22443dc74,2017-09-06,PIN,Samangan,Aybak,,,,,,yes,18000,no,yes,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,less,7,2,42.5,3,3
4a189915-d0f6-4185-a3a2-0f99a3f4ed0c,2017-09-07,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,2,3,34.5,2,3
4095893d-a1cd-4d77-8a19-93bb9a60f362,2017-09-07,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,less,2,3,47.5,3,3
36f6cd8f-e8e3-48b4-a358-d520c752a205,2017-09-06,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,yes,yes_improved_a_lot,,,,,,less_than_half,,less_than_half,,,less_than_half,,,less,4,2,32.5,2,2
d1543f21-19ae-4b48-994a-540aa561aa6d,2017-09-06,DRC,Farah,Farah,0,0,1,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,more_than_half,,,same,4,2,30,2,2
80372b36-5364-4015-88cf-f3899c0aeae0,2017-09-06,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,same,4,2,28.5,2,2
eb5993a6-f52b-42ed-9378-e49a29b7c6f9,2017-09-06,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,less,2,3,48.5,3,3
1b524428-0dd7-446d-b6fa-1ad1d90b1940,2017-09-06,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,less_than_half,,less_than_half,less_than_half,,,,,less,3,3,35,2,3
b2506040-d719-4643-a04f-2f1f4857b1fa,2017-09-06,DRC,Farah,Farah,0,0,1,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,same,4,2,24.5,1,1
1779ceba-d371-4a69-8af3-0f62cab4ba0e,2017-09-06,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,less_than_half,,,same,4,2,25,1,1
891de665-5dc9-4c54-b32a-1cba5005b0e3,2017-09-06,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,less_than_half,,,same,4,2,28.5,2,2
c761e217-d2c4-4385-af09-27b516b49f63,2017-09-07,ACTED,Badakhshan,Fayzabad,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,almost_nothing,,less_than_half,,,,same,13,1,54.5,3,2
fd852dab-4205-4dce-8f8c-7af982693c5e,2017-09-07,ACTED,Badakhshan,Fayzabad,0,0,0,1,0,yes,18000,no,yes,yes_improved_a_lot,more_than_half,,,,,,,,,less_than_half,,,,same,5,2,56,3,3
1b0808e8-537d-423d-8752-f0a4155e06a6,2017-09-07,ACTED,Badakhshan,Fayzabad,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,less,11,1,49,3,2
81779840-69ad-4a59-ba32-4b38169ca2bd,2017-09-07,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,yes,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,,,less_than_half,,,less,5,2,34.5,2,2
90268172-3c94-41ca-bdc8-612f338942ff,2017-09-07,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,almost_nothing,,,more_than_half,,,less,6,2,36,2,2
34d268d5-700d-472c-a10f-cc27766aaeba,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,yes,yes_improved_a_lot,,,,,,less_than_half,,less_than_half,,,less_than_half,,,same,5,2,37.5,2,2
966380f0-71c1-4d06-bd43-09aed13b7070,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,yes,yes_improved_a_lot,less_than_half,less_than_half,,,,,,,,almost_nothing,,,,same,4,2,40,2,2
578d06c5-e95e-4b27-a993-3d132d6906c7,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,more_than_half,,,,,,same,10,1,37,2,1
84373cdf-93e0-4eb0-910c-a27de0d3a1cc,2017-09-06,DRC,Laghman,Mehtarlam,1,0,0,0,0,yes,30000,no,no,yes_improved_a_little,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,7,2,40.5,2,2
c8ae00be-f8e5-4b25-801e-3fc17f778239,2017-09-06,DRC,Laghman,Mehtarlam,0,0,1,0,0,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,,,,,less,11,1,66.5,3,2
0927eb9f-0d85-4374-ac54-3270a4c938e1,2017-09-06,DRC,Laghman,Mehtarlam,0,0,0,0,1,yes,30000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,,,,,,less,20,1,36.5,2,1
51aef472-0c34-45e3-a1e2-1d326e8ad60f,2017-09-06,DRC,Laghman,Mehtarlam,0,0,1,0,0,yes,30000,no,no,yes_improved_a_little,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,less,19,1,33.5,2,1
8e82d7f9-3e76-4581-825c-6efa91dfc975,2017-09-06,DRC,Laghman,Mehtarlam,0,0,1,0,0,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,same,8,2,40,2,2
406507d8-280e-43f2-bafe-ca85cfe3c932,2017-09-06,DRC,Laghman,Mehtarlam,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,same,19,1,33.5,2,1
afa6b13a-e074-4e21-b66c-111faf8bfe34,2017-09-06,DRC,Laghman,Mehtarlam,0,0,1,0,0,yes,30000,no,no,yes_improved_a_little,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,23,1,47.5,3,2
bb1c152d-aa81-4eff-88e6-c7ff1a8faa77,2017-09-06,DRC,Laghman,Mehtarlam,1,0,0,0,1,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,more_than_half,,,,,,less,22,1,35.5,2,1
e7e8b61e-0309-4824-bdd5-2cc7491699cd,2017-09-05,DRC,Laghman,Mehtarlam,0,0,0,1,0,no_some_needy_people_did_not_get_assistance,30000,no,no,yes_improved_a_lot,almost_nothing,almost_nothing,,less_than_half,,less_than_half,,,,,more_than_half,,,less,16,1,35.5,2,1
bf175b94-5f5d-4efc-8920-bad9952627b1,2017-09-05,DRC,Laghman,Mehtarlam,1,0,0,0,1,yes,30000,yes,no,yes_improved_a_little,less_than_half,,,almost_nothing,,less_than_half,,,,,more_than_half,,,same,21,1,55.5,3,2
c9769cb5-2020-4b76-9ed0-cd66bcfcb9f5,2017-09-06,ACTED,Baghlan,Pul_e_khumri,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,less_than_half,,,,,,,,same,4,2,36.5,2,2
33eb2436-6649-4eed-9627-826c3f6704ba,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,no,yes_improved_a_little,,,,,,,,almost_nothing,,,almost_all,,,same,2,3,37.5,2,3
d119065e-0801-416f-9659-f69b3b7e893e,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,,almost_nothing,,,,less,1,3,48,3,3
69bf3cc0-5dfd-4ba3-a5f9-b6e0bd923c8c,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,0,1,yes,18000,no,no,yes_improved_a_lot,,,,,,,,almost_all,,,,,,less,2,3,36.5,2,3
44ccf481-dbe1-4d86-97e8-49de603cdbaa,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,0,1,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,less,3,3,36.5,2,3
d7a824d6-b457-4d54-aee9-0c7ef7f9d18a,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,1,0,yes,18000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,less_than_half,,,less,4,2,30.5,2,2
1aac3787-fc45-497a-8e59-e666f9ce7911,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,0,0,1,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,less_than_half,,less_than_half,,,,same,9,2,24.5,1,1
225e5056-8ed8-4ef6-b483-6b7e343dd248,2017-09-06,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,18000,no,yes,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,same,3,3,34.5,2,3
5b6bee6b-7cb2-4cad-b4fc-33a492d25a05,2017-09-06,ACTED,Takhar,Baharak,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,less_than_half,,,same,8,2,35,2,2
971bcc1b-40f2-49ec-af9d-f612f80671ac,2017-09-06,ACTED,Takhar,Baharak,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,same,7,2,41.5,2,2
313f5b57-4a88-45ab-b56f-f999fb3d2d2c,2017-09-06,ACTED,Takhar,Baharak,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,less_than_half,,,same,4,2,35,2,2
181dc9f3-9f9d-4e25-9d8c-ab63f3bcee25,2017-09-06,ACTED,Takhar,Baharak,,,,,,yes,30000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,3,3,41.5,2,3
3186c149-1c89-4e7a-8bbc-81ea74fc8346,2017-09-06,ACTED,Takhar,Baharak,,,,,,yes,30000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,7,2,41.5,2,2
a7760897-57be-4dc1-a64c-c9996c6c3d70,2017-09-06,ACTED,Takhar,Baharak,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,less_than_half,,,,same,6,2,41.5,2,2
dc434f7b-9ca5-4f66-a553-3707f1c882fc,2017-09-06,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,more,0,3,11,1,2
4034424d-e074-4b65-89e2-813238a1ba73,2017-09-06,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,more,0,3,14.5,1,2
d2a390f6-e87d-4676-8bff-0d61fc725d16,2017-09-06,ACTED,Faryab,Maymana,,,,,,yes,14000,yes,no,yes_improved_a_little,more_than_half,,,,,,,,,,,,,same,6,2,11,1,1
84c9a898-ab5d-4aed-8383-e856bed69713,2017-09-06,ACTED,Faryab,Maymana,,,,,,yes,14000,yes,no,yes_improved_a_little,more_than_half,,,,,,,,,,,,,same,6,2,12,1,1
06d32468-0a6e-4904-9a6e-048ba9532bc1,2017-09-05,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,less,0,3,8.5,1,2
62c5f9c3-eeca-48c5-8241-0b033d44b442,2017-09-05,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,more,1,3,11.5,1,2
93d0785e-9ee4-47c7-841c-1247b6cc6d5d,2017-09-05,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,more,3,3,9.5,1,2
65579aa9-6e23-44b0-8171-b81dca1888da,2017-09-05,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,less,1,3,8.5,1,2
59071546-981d-4399-ba58-a85daa7d82be,2017-09-05,ACTED,Faryab,Maymana,,,,,,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,,,less_than_half,,less_than_half,,,,,,same,1,3,4.5,1,2
bc16e771-cffc-4376-b56c-af93fb3ec3d9,2017-09-05,ACTED,Faryab,Maymana,0,0,0,0,1,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,same,1,3,4.5,1,2
7070d688-9b33-444d-bfb1-5649c86a8aa3,2017-09-05,ACTED,Takhar,Taloqan,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,2,3,42.5,3,3
1a5f31ca-142d-4cc1-b78e-e8eeee62cf67,2017-09-05,ACTED,Takhar,Rostaq,1,0,0,0,0,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,5,2,34.5,2,2
2563af5d-699a-4d45-bf68-c7f9e4a07391,2017-09-05,ACTED,Takhar,Rostaq,1,0,0,0,0,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,less_than_half,,,,same,7,2,35.5,2,2
0a0d2216-c663-4412-802f-fc2cb8b597eb,2017-09-05,ACTED,Takhar,Rostaq,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,6,2,40.5,2,2
f4563420-ace2-4fe9-a58f-8eef83cb8cf8,2017-09-05,ACTED,Takhar,Rostaq,1,0,0,0,1,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,less_than_half,,,,same,8,2,36,2,2
d3aa406b-fc09-43cf-951e-f8a99121ef04,2017-09-05,ACTED,Takhar,Rostaq,1,0,0,0,0,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,,,,,,,same,6,2,40.5,2,2
62c01757-4cf9-4fc1-a7de-7a16a0504d54,2017-09-05,ACTED,Takhar,Rostaq,1,0,0,0,0,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,same,4,2,31,2,2
a1f44671-441d-47c4-bf12-bcd88b21cd43,2017-09-05,ACTED,Takhar,Rostaq,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,2,3,41.5,2,3
7b746f3d-e033-40fc-a1b8-f794675a622a,2017-09-05,ACTED,Takhar,Rostaq,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,3,3,34,2,3
93ccebfd-64de-4fe8-a3c4-f4a62537dd30,2017-09-05,ACTED,Takhar,Rostaq,,,,,,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,less_than_half,,,,same,6,2,31,2,2
5b13e3dd-ef1a-4969-a58f-8f958b720514,2017-09-05,ACTED,Faryab,Maymana,,,,,,no_some_richer_households_got_assistance,14000,yes,no,yes_improved_a_little,almost_all,,,,,,,,,,,,,same,6,2,14,1,1
4984c6ad-7ddd-4287-a8ad-dd718fc4152a,2017-09-05,ACTED,Faryab,Maymana,1,0,0,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,2,3,11,1,2
96effc7c-5c3d-4e60-9a7e-9edd3940c207,2017-09-05,ACTED,Faryab,Maymana,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,same,2,3,12.5,1,2
ecee6b1e-4893-4499-b9df-199f00324bb7,2017-09-05,ACTED,Faryab,Maymana,,,,,,yes,14000,yes,no,yes_improved_a_lot,more_than_half,less_than_half,,,,,,,,,,,,same,1,3,4.5,1,2
eadf19fc-a2cf-4369-a4c6-41edd900829d,2017-08-30,ACTED,Takhar,Taloqan,0,0,1,0,0,yes,30000,no,no,yes_improved_a_little,less_than_half,,,,,,,,,,less_than_half,,,same,3,3,46,3,3
c365adc6-61fe-4a3f-bef4-50536d29a17e,2017-08-30,ACTED,Takhar,Taloqan,0,0,1,0,0,yes,30000,no,no,yes_improved_a_little,less_than_half,,,,,,less_than_half,,,,,,,less,10,1,45,3,2
c7a318cc-6a64-441c-983e-ef36994554f7,2017-08-30,ACTED,Takhar,Taloqan,1,0,0,1,0,yes,30000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,,,,,,same,7,2,45.5,3,3
9dc3b091-b520-4294-858d-dbaff76fe425,2017-08-30,ACTED,Takhar,Taloqan,1,0,0,0,0,yes,30000,no,no,yes_improved_a_little,less_than_half,,,,,,,more_than_half,less_than_half,,,,,less,4,2,44.5,3,3
0c35cc4e-710b-4359-adc5-1babe0a2d9de,2017-08-30,ACTED,Takhar,Taloqan,1,0,0,0,0,yes,30000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,more_than_half,,,,,,less,10,1,34,2,1
db67d2a1-33d6-48c6-9f7a-01aff2890d8d,2017-08-30,ACTED,Takhar,Taloqan,,,,,,yes,30000,no,no,yes_improved_a_lot,less_than_half,more_than_half,,,,less_than_half,,,,,,,,same,2,3,55.5,3,3
70c7572b-82d5-419a-a907-1a7bd39e41fd,2017-08-30,ACTED,Takhar,Taloqan,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,less_than_half,,,,same,3,3,30,2,3
6c2119f7-73bb-4dca-a1f8-0893501d265d,2017-08-30,ACTED,Takhar,Taloqan,0,0,0,0,1,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,less_than_half,less_than_half,,,,,,,,same,5,2,26,1,1
2e6789f5-4539-4e07-a00d-a01c5063add3,2017-08-30,ACTED,Takhar,Taloqan,0,0,1,1,0,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,same,5,2,28.5,2,2
86d150df-a681-4d7b-a1fc-d7566af109cd,2017-08-30,ACTED,Takhar,Taloqan,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,same,8,2,28.5,2,2
4225d178-0bc8-4b16-aec1-8e1964fe89ac,2017-08-29,ACTED,Baghlan,Pul_e_khumri,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,,,,more_than_half,,,same,3,3,38.5,2,3
16c6bd2b-1d6a-4f0b-812e-c01e4331fb59,2017-08-29,ACTED,Baghlan,Pul_e_khumri,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,,more_than_half,,,,,less_than_half,,,same,4,2,55.5,3,3
95e2dc06-10a8-4161-98e5-3aed8514fdbf,2017-08-29,ACTED,Baghlan,Pul_e_khumri,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,more_than_half,,,,less_than_half,,,,same,5,2,38.5,2,2
28e4e7ce-47fc-4e61-8c6d-046470665c13,2017-08-29,ACTED,Baghlan,Pul_e_khumri,,,,,,yes,18000,no,no,yes_improved_a_lot,,,,,,more_than_half,,,,,less_than_half,,,same,5,2,50.5,3,3
5f2593a4-e4ae-4390-9d09-e09c782c7ac9,2017-08-29,ACTED,Baghlan,Pul_e_khumri,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,more_than_half,,,,,,,,same,3,3,51.5,3,3
7dd5fec4-0bb4-49c9-a101-25e555b515bf,2017-08-29,ACTED,Baghlan,Pul_e_khumri,1,0,0,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,more_than_half,,,,,,,,same,3,3,33,2,3
1f2e92fe-e3e0-43de-af5e-3679e9478712,2017-08-29,ACTED,Baghlan,Baghlan_e_Jadid,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,more_than_half,,less_than_half,,,,,,same,3,3,50.5,3,3
adb6e9df-268e-40ed-8ead-6d2f83f27789,2017-08-29,ACTED,Baghlan,Baghlan_e_Jadid,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,more_than_half,,,same,3,3,50.5,3,3
e00c91f6-ab4a-4e1c-a83f-f0e25d6d9c41,2017-08-29,ACTED,Baghlan,Pul_e_khumri,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,more_than_half,,,,less_than_half,,,,same,3,3,45.5,3,3
f99c2039-e52f-4d80-b179-a22213b3db22,2017-08-29,ACTED,Baghlan,Pul_e_khumri,0,0,1,0,0,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,3,3,45.5,3,3
62086d61-1eb5-4c81-a160-b4e543a64e96,2017-08-28,DRC,Hirat,Hirat,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,almost_nothing,,almost_nothing,,less_than_half,,,less_than_half,,,less,9,2,25.5,1,1
2958393b-fe9a-4fb7-9331-a1b089544b78,2017-08-28,DRC,Hirat,Injil,1,0,0,0,0,yes,26000,yes,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,almost_nothing,,,less_than_half,,,less,14,1,24,1,1
3e5d4153-f32b-4a59-97f9-31bb768d287a,2017-08-28,DRC,Hirat,Injil,0,0,0,1,0,yes,26000,no,no,yes_improved_a_lot,almost_nothing,,,,,,,less_than_half,almost_nothing,,more_than_half,,,less,12,1,36.5,2,1
c173273b-b6c5-464d-9402-87028e1d9ff5,2017-08-28,DRC,Hirat,Injil,0,0,0,1,1,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,almost_nothing,,,less,20,1,20.5,1,1
0f8b6de6-fd65-4c42-8ec2-d2780897a2f8,2017-08-27,DRC,Hirat,Hirat,0,0,0,1,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,almost_nothing,,,almost_nothing,almost_nothing,,more_than_half,,,less_than_half,,,same,13,1,25.5,1,1
21bfb6eb-38ad-43ed-8688-ac28cf7bbbe7,2017-08-27,DRC,Hirat,Hirat,1,0,0,0,0,yes,26000,yes,no,yes_improved_a_lot,more_than_half,almost_nothing,,,,almost_nothing,,less_than_half,,almost_nothing,less_than_half,,,less,3,3,34,2,3
